,00-04,05-09,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+,Region main,Specific_region,Total,Unknown,Unnamed: 23,year
549,6.0,4.0,9.0,2.0,6.0,3.0,6.0,4.0,3.0,8.0,3.0,4.0,5.0,5.0,3.0,1.0,2.0,5.0,Hume,ALPINE,79.0,0.0,0.0, 2019YTD
550,1.0,8.0,7.0,1.0,2.0,4.0,0.0,3.0,7.0,4.0,0.0,6.0,6.0,5.0,3.0,3.0,1.0,0.0,Hume,ALPINE,62.0,1.0,0.0, 2016Total
551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Hume,ALPINE,2.0,0.0,0.0, 2018YTD
552,1.0,5.0,5.0,2.0,1.0,1.0,2.0,7.0,5.0,4.0,4.0,2.0,5.0,4.0,4.0,1.0,1.0,8.0,Hume,ALPINE,62.0,0.0,0.0, 2018Total
553,40.0,47.0,34.0,35.0,24.0,20.0,21.0,34.0,29.0,35.0,30.0,36.0,40.0,36.0,33.0,22.0,22.0,26.0,Eastern MetropolitanGippslandGrampiansHumeNorthern and Western MetropolitanSouthern Metropolitan,LATROBE,564.0,0.0,0.0, 2017Total
554,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,Eastern MetropolitanGippslandGrampiansHumeNorthern and Western MetropolitanSouthern Metropolitan,LATROBE,16.0,0.0,0.0, 2016YTD
555,5.0,5.0,2.0,4.0,5.0,3.0,6.0,3.0,4.0,4.0,2.0,4.0,7.0,6.0,2.0,2.0,5.0,2.0,Eastern MetropolitanGippslandGrampiansHumeNorthern and Western MetropolitanSouthern Metropolitan,LATROBE,71.0,0.0,0.0, 2017YTD
556,49.0,55.0,22.0,19.0,39.0,36.0,46.0,17.0,16.0,19.0,29.0,22.0,25.0,23.0,27.0,15.0,9.0,27.0,Eastern MetropolitanGippslandGrampiansHumeNorthern and Western MetropolitanSouthern Metropolitan,LATROBE,495.0,0.0,0.0, 2019YTD
557,9.0,2.0,6.0,5.0,5.0,7.0,7.0,3.0,4.0,1.0,5.0,7.0,8.0,6.0,7.0,8.0,1.0,3.0,Eastern MetropolitanGippslandGrampiansHumeNorthern and Western MetropolitanSouthern Metropolitan,LATROBE,94.0,0.0,0.0, 2016Total
558,0.0,1.0,0.0,1.0,0.0,4.0,1.0,2.0,3.0,3.0,1.0,5.0,5.0,2.0,3.0,0.0,3.0,4.0,Eastern MetropolitanGippslandGrampiansHumeNorthern and Western MetropolitanSouthern Metropolitan,LATROBE,38.0,0.0,0.0, 2018YTD
559,14.0,12.0,1.0,2.0,5.0,10.0,7.0,13.0,12.0,9.0,11.0,9.0,14.0,13.0,8.0,7.0,4.0,10.0,Eastern MetropolitanGippslandGrampiansHumeNorthern and Western MetropolitanSouthern Metropolitan,LATROBE,161.0,0.0,0.0, 2018Total
560,356.0,396.0,201.0,155.0,122.0,109.0,166.0,175.0,183.0,157.0,146.0,136.0,112.0,87.0,78.0,70.0,76.0,83.0,Eastern MetropolitanGippslandHumeSouthern Metropolitan,CASEY,2808.0,0.0,0.0, 2017Total
561,14.0,5.0,6.0,4.0,10.0,3.0,11.0,9.0,10.0,12.0,16.0,7.0,12.0,8.0,2.0,3.0,1.0,2.0,Eastern MetropolitanGippslandHumeSouthern Metropolitan,CASEY,135.0,0.0,0.0, 2016YTD
562,47.0,29.0,17.0,14.0,12.0,14.0,35.0,35.0,25.0,18.0,22.0,18.0,17.0,20.0,14.0,20.0,13.0,13.0,Eastern MetropolitanGippslandHumeSouthern Metropolitan,CASEY,383.0,0.0,0.0, 2017YTD
563,411.0,435.0,188.0,161.0,181.0,166.0,223.0,227.0,132.0,125.0,105.0,112.0,83.0,72.0,58.0,53.0,40.0,57.0,Eastern MetropolitanGippslandHumeSouthern Metropolitan,CASEY,2829.0,0.0,0.0, 2019YTD
564,60.0,36.0,34.0,47.0,40.0,51.0,42.0,62.0,59.0,42.0,56.0,46.0,33.0,42.0,28.0,29.0,34.0,71.0,Eastern MetropolitanGippslandHumeSouthern Metropolitan,CASEY,812.0,0.0,0.0, 2016Total
565,27.0,12.0,8.0,4.0,3.0,5.0,8.0,13.0,11.0,9.0,10.0,12.0,12.0,10.0,3.0,7.0,5.0,4.0,Eastern MetropolitanGippslandHumeSouthern Metropolitan,CASEY,163.0,0.0,0.0, 2018YTD
566,105.0,74.0,26.0,16.0,22.0,32.0,50.0,62.0,35.0,46.0,37.0,33.0,33.0,29.0,27.0,14.0,13.0,11.0,Eastern MetropolitanGippslandHumeSouthern Metropolitan,CASEY,665.0,0.0,0.0, 2018Total
567,11.0,15.0,7.0,7.0,7.0,11.0,6.0,8.0,6.0,13.0,12.0,5.0,11.0,10.0,11.0,9.0,12.0,15.0,HumeSouthern Metropolitan,MOIRA,176.0,0.0,0.0, 2017Total
568,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,HumeSouthern Metropolitan,MOIRA,6.0,0.0,0.0, 2016YTD
569,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,HumeSouthern Metropolitan,MOIRA,17.0,0.0,0.0, 2017YTD
570,30.0,11.0,8.0,7.0,11.0,10.0,9.0,12.0,5.0,14.0,8.0,12.0,14.0,8.0,18.0,13.0,8.0,18.0,HumeSouthern Metropolitan,MOIRA,216.0,0.0,0.0, 2019YTD
571,0.0,1.0,0.0,5.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,HumeSouthern Metropolitan,MOIRA,23.0,0.0,0.0, 2016Total
572,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,HumeSouthern Metropolitan,MOIRA,5.0,0.0,0.0, 2018YTD
573,5.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,HumeSouthern Metropolitan,MOIRA,23.0,0.0,0.0, 2018Total
574,142.0,174.0,111.0,106.0,62.0,54.0,87.0,106.0,105.0,85.0,92.0,89.0,83.0,64.0,52.0,43.0,64.0,107.0,Eastern MetropolitanGippslandNorthern and Western MetropolitanSouthern Metropolitan,GLEN EIRA,1626.0,0.0,0.0, 2017Total
575,13.0,5.0,2.0,1.0,5.0,5.0,8.0,6.0,6.0,11.0,4.0,2.0,2.0,2.0,0.0,3.0,5.0,4.0,Eastern MetropolitanGippslandNorthern and Western MetropolitanSouthern Metropolitan,GLEN EIRA,84.0,0.0,0.0, 2016YTD
576,33.0,24.0,14.0,14.0,10.0,9.0,17.0,29.0,14.0,15.0,17.0,17.0,17.0,15.0,9.0,9.0,13.0,11.0,Eastern MetropolitanGippslandNorthern and Western MetropolitanSouthern Metropolitan,GLEN EIRA,287.0,0.0,0.0, 2017YTD
577,114.0,130.0,83.0,71.0,49.0,75.0,99.0,91.0,63.0,51.0,59.0,52.0,42.0,29.0,27.0,18.0,22.0,39.0,Eastern MetropolitanGippslandNorthern and Western MetropolitanSouthern Metropolitan,GLEN EIRA,1114.0,0.0,0.0, 2019YTD
578,42.0,27.0,29.0,21.0,17.0,20.0,26.0,18.0,24.0,28.0,14.0,24.0,19.0,18.0,10.0,15.0,22.0,53.0,Eastern MetropolitanGippslandNorthern and Western MetropolitanSouthern Metropolitan,GLEN EIRA,427.0,0.0,0.0, 2016Total
579,6.0,5.0,5.0,4.0,4.0,5.0,3.0,10.0,4.0,8.0,5.0,9.0,4.0,6.0,3.0,3.0,3.0,1.0,Eastern MetropolitanGippslandNorthern and Western MetropolitanSouthern Metropolitan,GLEN EIRA,88.0,0.0,0.0, 2018YTD
580,25.0,25.0,19.0,12.0,17.0,23.0,20.0,23.0,17.0,29.0,13.0,16.0,18.0,11.0,7.0,6.0,12.0,14.0,Eastern MetropolitanGippslandNorthern and Western MetropolitanSouthern Metropolitan,GLEN EIRA,307.0,0.0,0.0, 2018Total
581,13.0,37.0,31.0,25.0,10.0,10.0,16.0,24.0,19.0,21.0,20.0,12.0,18.0,23.0,13.0,9.0,11.0,11.0,GippslandLoddon MalleeNorthern and Western Metropolitan,SOUTH GIPPSLAND,323.0,0.0,0.0, 2017Total
582,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,GippslandLoddon MalleeNorthern and Western Metropolitan,SOUTH GIPPSLAND,8.0,0.0,0.0, 2016YTD
583,0.0,3.0,4.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,5.0,5.0,GippslandLoddon MalleeNorthern and Western Metropolitan,SOUTH GIPPSLAND,49.0,0.0,0.0, 2017YTD
584,18.0,25.0,8.0,7.0,5.0,5.0,8.0,14.0,11.0,10.0,11.0,17.0,9.0,6.0,3.0,6.0,5.0,9.0,GippslandLoddon MalleeNorthern and Western Metropolitan,SOUTH GIPPSLAND,177.0,0.0,0.0, 2019YTD
585,4.0,0.0,1.0,3.0,4.0,4.0,0.0,4.0,0.0,5.0,0.0,4.0,4.0,5.0,5.0,1.0,3.0,7.0,GippslandLoddon MalleeNorthern and Western Metropolitan,SOUTH GIPPSLAND,54.0,0.0,0.0, 2016Total
586,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,GippslandLoddon MalleeNorthern and Western Metropolitan,SOUTH GIPPSLAND,10.0,0.0,0.0, 2018YTD
587,9.0,13.0,7.0,0.0,1.0,2.0,2.0,4.0,8.0,6.0,5.0,5.0,7.0,5.0,4.0,0.0,0.0,0.0,GippslandLoddon MalleeNorthern and Western Metropolitan,SOUTH GIPPSLAND,78.0,0.0,0.0, 2018Total
